id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
21921703,"Downtown, private suite, with separate entrance",23665820,Marie,Victoria,James Bay,48.41478,-123.37195,Private room,75,2,201,2022-03-14,4.00,1,26,57,
21926474,Home Suite Home,159993759,Colleen,Central Saanich,Central Saanich,48.59844,-123.42284,Entire home/apt,110,2,100,2022-03-05,1.98,1,116,24,
21927419,"Casa Bex comfy,  private, Langford 25 mins to town",1601308,Bex,Langford,Langford,48.4698,-123.50622,Entire home/apt,86,7,61,2021-08-22,1.32,1,240,7,
21938200,Jordan River Coastal Cottage,90922262,Aaron,Juan de Fuca,Juan de Fuca,48.42936,-124.0711,Entire home/apt,241,2,275,2022-03-20,5.28,1,126,53,
21945559,Victoria Airport Suite,43314463,Rob&Jen,North Saanich,North Saanich,48.63588,-123.42012,Entire home/apt,69,1,449,2022-03-26,9.47,24,74,119,
21950928,Waterfront serenity nestled in a cove.,4516579,Charlotte,Sidney,Sidney,48.66871,-123.40323,Entire home/apt,200,4,15,2021-07-31,0.29,1,269,1,
21995189,Morningside Garden Suite,160458416,Mike,Salt Spring Island,Salt Spring Island,48.8898,-123.50572,Entire home/apt,137,2,85,2022-03-27,1.69,1,230,21,
22034215,Luxurious Victoria Condo - 2bed/2bath,100605868,Sharebnb,Victoria,James Bay,48.42242,-123.38075,Entire home/apt,198,1,4,2020-03-08,0.08,3,0,0,
22034535,Luxurious Victoria Condo - 2bed/2bath Queen,100605868,Sharebnb,Victoria,James Bay,48.42242,-123.38075,Entire home/apt,198,1,7,2021-08-08,0.14,3,0,1,
22051114,Ferngully Cabins: Redwood Cabin,161052410,Ty And Haley,Juan de Fuca,Juan de Fuca,48.42486,-124.06922,Entire home/apt,144,2,431,2022-03-27,8.24,4,263,103,
22192593,"Clean, Comfy & Homey Room! Central Location",60769596,Julie,Saanich,Saanich,48.47564,-123.41054,Private room,67,1,70,2022-03-25,1.64,6,50,26,
22229957,Entire newly renovated guest Suite,39030242,Gillian,Langford,Langford,48.47349,-123.51004,Entire home/apt,62,1,110,2022-02-24,2.23,2,113,28,
22307520,The Great Escape - PR & BH,157054124,Jodi,Juan de Fuca,Juan de Fuca,48.55334,-124.41772,Entire home/apt,256,1,7,2021-01-02,0.14,3,211,0,
22309188,Warm Apartment in a Historic Building,24780294,Cameron,Victoria,Downtown,48.4286,-123.3674,Entire home/apt,135,25,87,2022-03-03,1.73,1,322,20,
22357154,Luxurious Victoria Condo - 2bed/2bath,100605868,Sharebnb,Victoria,James Bay,48.42151,-123.37902,Entire home/apt,198,1,5,2021-02-15,0.10,3,0,0,
22376377,Hearthstone Farm Victoria BC,68594025,Karalyn,Central Saanich,Central Saanich,48.5987,-123.43606,Entire home/apt,250,2,36,2020-02-09,0.71,1,338,0,
22379170,The Shire - 2BD/2BA + Double Pullout,19980320,Radie,Saanich,Saanich,48.4512,-123.36225,Entire home/apt,140,30,3,2021-04-24,0.09,21,57,1,
22441288,The Sanctuary: Treetop Living,5777078,Kelly,Salt Spring Island,Salt Spring Island,48.84297,-123.50237,Entire home/apt,652,2,348,2022-03-14,6.81,2,167,76,
22512703,Downtown Victoria: Modern w Parking(7ft; No pets),164706882,Michael,Victoria,Downtown,48.42724,-123.36211,Entire home/apt,185,1,312,2022-02-14,6.09,1,64,78,
22537180,Whimsical Heritage Loft - Centrally Located,22340772,Faith,Victoria,Downtown,48.42636,-123.3686,Entire home/apt,110,3,236,2022-03-13,4.59,2,57,35,
22632136,"Private Oceanfront Suite, North Galiano Island",98041919,Kelly,Southern Gulf Islands,Southern Gulf Islands,48.96781,-123.55563,Entire home/apt,185,2,80,2020-09-28,1.64,1,41,0,
22654526,"Welcoming, clean and well appointed private suite.",14698829,Gaye,Saanich,Saanich,48.46824,-123.369,Entire home/apt,90,7,33,2022-02-18,1.26,1,105,16,
22657776,Wild Beauty ~ Stunning 3 Bedroom Luxury Cottage,71157350,Kathleen,Juan de Fuca,Juan de Fuca,48.55744,-124.40244,Entire home/apt,282,2,42,2021-11-07,0.92,2,225,12,
22687736,*Daes Seaside Dream,32614142,Elite Vacation Homes,Saanich,Saanich,48.45468,-123.28695,Entire home/apt,360,7,2,2021-08-15,0.25,52,180,2,
22733310,Great family home close to Oak Bay village,45924876,Marc,Victoria,South Jubilee,48.42816,-123.32804,Entire home/apt,350,5,7,2019-08-05,0.15,1,0,0,
22751492,Private suite near U Vic and Cadboro Bay Beach.,168015954,Penny,Saanich,Saanich,48.46395,-123.30118,Entire home/apt,145,5,27,2022-02-27,0.54,1,281,6,
22770531,Mariner's Loft 21 Luxury 2 bedroom (sleeps 5),149610737,Mariners,Salt Spring Island,Salt Spring Island,48.85532,-123.50065,Entire home/apt,521,2,16,2022-03-20,0.33,7,206,4,
22790829,"Oceanfront 3@Morningstone w. kayaks, Mayne Is., BC",43231342,Dorothy,Southern Gulf Islands,Southern Gulf Islands,48.84073,-123.32282,Private room,240,2,32,2021-09-11,0.70,3,165,11,
22796092,Sacred Pilgrimage Studio,1186179,Olga,Metchosin,Metchosin,48.37516,-123.55827,Entire home/apt,90,1,80,2022-03-25,1.58,1,127,26,
22814420,Era Suite Living on Yates,32614142,Elite Vacation Homes,Victoria,Downtown,48.42577,-123.36377,Entire home/apt,130,2,9,2021-11-13,0.20,52,304,4,
22832526,Beautiful & Spacious Garden Entrance Suite,27541023,Keith,Saanich,Saanich,48.46647,-123.34964,Entire home/apt,70,5,71,2021-08-31,1.49,1,0,9,
22846599,Modern Spacious 2BR Family Suite - Parking and A/C,130759081,Solo Suites,Langford,Langford,48.44708,-123.48771,Hotel room,269,1,6,2022-03-16,0.18,9,124,2,
22847363,Luxurious Olympic View Suite 1400 Sqft + Balcony,168953439,Crystal,Langford,Langford,48.45114,-123.47552,Entire home/apt,154,5,36,2021-11-19,0.76,1,291,1,
22849059,New Modern Studio Suite - Parking and A/C,130759081,Solo Suites,Langford,Langford,48.44566,-123.48754,Hotel room,189,1,27,2021-07-25,0.59,9,265,3,
22857881,New Modern 1BR Suite - Parking and A/C,130759081,Solo Suites,Langford,Langford,48.44541,-123.48756,Hotel room,229,1,2,2021-06-20,0.17,9,171,2,
22858819,New Modern 1BR Corner Suite - Parking and A/C,130759081,Solo Suites,Langford,Langford,48.44673,-123.4893,Hotel room,229,1,9,2021-09-06,0.20,9,131,1,
22864163,Executive 1BR King Suite - Parking and A/C,130759081,Solo Suites,Langford,Langford,48.44614,-123.48783,Hotel room,239,1,3,2021-06-24,0.07,9,158,1,
22865035,Modern Executive Studio Suite - Parking and A/C,130759081,Solo Suites,Langford,Langford,48.44575,-123.48767,Hotel room,199,1,12,2021-09-18,0.26,9,165,3,
22897286,Luxury home in the ❤︎ of Victoria,169477929,Jenny & Zul,Victoria,Downtown,48.42723,-123.36397,Entire home/apt,155,1,204,2022-03-21,4.09,1,302,57,
22908708,Oasis 2-bedroom large forest view suite,87813820,Ajax,Langford,Langford,48.47163,-123.51807,Private room,138,7,36,2022-03-20,0.71,1,302,5,
22924392,Oldfield Retreat,169738994,Cheryl,Saanich,Saanich,48.53547,-123.41797,Entire home/apt,93,14,61,2022-03-11,1.25,1,122,3,
22928562,🌊Ocean View🌊  Modern 2 Bedroom Suite in Royal Bay,162849623,Ek,Colwood,Colwood,48.41245,-123.4992,Entire home/apt,125,2,88,2022-03-27,1.78,1,52,33,
22957527,2 bdrm lower level suite on tree lined street,144301933,Urban Concierge Services Inc.,Saanich,Saanich,48.45581,-123.34993,Entire home/apt,190,2,26,2021-12-22,0.53,4,184,10,
22971879,Cottage on Wheels,38172044,Todd,View Royal,View Royal,48.45943,-123.44266,Entire home/apt,89,1,6,2019-02-16,0.12,1,0,0,
23001267,Ocean View Townhome-Sooke Harbour Marina,168779888,Frederick,Sooke,Sooke,48.3676,-123.73338,Entire home/apt,299,2,85,2021-10-11,1.77,1,152,7,
23007171,"Westcoast Inspired Downtown Studio
-free parking-",106921871,Nancy,Victoria,Downtown,48.42046,-123.36481,Entire home/apt,130,3,66,2022-03-22,1.33,1,206,22,
23036107,Stunning Exposure 11th Floor Condo Sleeps Six With Parking,80287331,Robin,Victoria,Downtown,48.4271,-123.36237,Entire home/apt,261,2,256,2022-03-25,5.64,1,208,49,
23057419,Mariner's Loft 31 Luxury 3 bedroom,149610737,Mariners,Salt Spring Island,Salt Spring Island,48.85378,-123.50179,Entire home/apt,720,2,21,2021-07-04,0.43,7,203,2,
23088973,Heart of Downtown in a Heritage loft + giftbasket,116742278,Rachel,Victoria,Downtown,48.42572,-123.36908,Entire home/apt,136,2,211,2022-03-04,4.35,1,1,38,
23110374,Amazing Neighbourhood Suite 10mins to Downtown Vic,21376528,Coast & Host,Saanich,Saanich,48.45409,-123.40868,Entire home/apt,135,2,266,2022-03-13,5.48,6,130,54,
23148787,Simply Splendid Suite close to Town and Park,172053887,Catherine,Victoria,Hillside/Quadra,48.43746,-123.35281,Entire home/apt,79,28,75,2021-12-23,1.50,1,87,2,
23155615,The Eagle's Nest by the Victoria Airport,172119820,Remo,North Saanich,North Saanich,48.63372,-123.41387,Entire home/apt,97,1,97,2022-03-09,2.05,1,242,35,
23187942,Cozy Suite in Langford,172232578,Darren & Sandi,Langford,Langford,48.45601,-123.50715,Entire home/apt,76,2,106,2022-01-03,2.13,2,147,25,
23188106,Happy Valley Haven,78290550,Mk,Langford,Langford,48.42011,-123.52666,Entire home/apt,89,2,86,2022-03-15,1.83,1,51,25,
23236516,The Herald - A cozy nook in the heart of the city!,172906377,Katy + Lynn,Victoria,Downtown,48.43048,-123.36711,Entire home/apt,65,30,152,2022-02-01,3.08,1,171,5,
23258824,Deerhaven Cabin,4060813,Melanie And John,Juan de Fuca,Juan de Fuca,48.36334,-123.68798,Entire home/apt,158,3,123,2022-03-18,2.70,1,44,27,
23274771,Bamboo Hideaway,150869660,Jacob,Salt Spring Island,Salt Spring Island,48.85117,-123.45896,Entire home/apt,126,2,197,2022-03-22,3.97,1,56,3,
23276147,Cozy East Sooke Coach house suite.,173262154,Muriel,Juan de Fuca,Juan de Fuca,48.3642,-123.68806,Entire home/apt,115,2,54,2021-11-14,1.11,2,1,3,
23294431,"Victoria, BC Canada, 2 Bedroom Twins Z #2",10981379,Jan,Victoria,James Bay,48.42235,-123.381,Entire home/apt,250,1,5,2021-09-03,0.10,26,1,1,
23294473,"Victoria, BC Canada, 2 Bedroom T L #1",10981379,Jan,Victoria,James Bay,48.42235,-123.381,Entire home/apt,250,1,23,2022-01-03,0.48,26,0,2,
23304737,New Modern 1BR Family Suite - Parking and A/C,130759081,Solo Suites,Langford,Langford,48.44675,-123.48961,Hotel room,249,1,2,2021-07-03,0.12,9,166,1,
23305046,Modern 1BR Family Suite (3 Beds) - Parking and A/C,130759081,Solo Suites,Langford,Langford,48.44714,-123.48812,Hotel room,249,1,2,2021-07-25,0.22,9,167,2,
23327996,Secret Getaway!,38299135,Grace,Victoria,Burnside,48.44488,-123.38272,Entire home/apt,75,30,41,2022-03-11,0.85,8,210,10,
23358407,2 Bedroom Caddy Bay Suite,174063910,Mark,Saanich,Saanich,48.46066,-123.29393,Entire home/apt,172,3,59,2021-09-01,1.24,1,127,13,
23360598,Nnookk,30339443,Chloaye & Chris,Victoria,Oaklands,48.43769,-123.33671,Entire home/apt,75,30,84,2022-03-01,1.69,1,60,4,
23373532,Between the trees B&B,174215500,Suzy,Salt Spring Island,Salt Spring Island,48.86051,-123.4875,Entire home/apt,189,2,102,2022-03-21,2.10,1,242,36,
23390861,Happy Valley Suite,174308878,Laurel,Langford,Langford,48.43126,-123.52526,Entire home/apt,80,1,36,2022-02-23,0.74,1,17,9,
23434250,The Cozy Cabin,77781106,Christine,Sooke,Sooke,48.37777,-123.73691,Entire home/apt,148,2,163,2022-03-23,3.34,1,274,65,
23454159,"Live the Lofty Life ❤  Sea Side, Old Town Victoria",28972560,Angela,Victoria,Downtown,48.42609,-123.36923,Entire home/apt,138,1,373,2022-03-25,7.55,1,192,93,
23567464,"TOTAL Suite - PRIVATE Entry -  organic, hobby farm",21429182,Stacey,Central Saanich,Central Saanich,48.572048,-123.440773,Private room,67,3,53,2020-03-16,1.08,1,0,0,
23611702,Heritage in unbeatable location - Loft Above Yates,176615949,Kim,Victoria,Downtown,48.42598,-123.36928,Entire home/apt,130,3,74,2020-03-09,1.52,1,0,0,
23631243,The Sanctuary: Forest Suite,5777078,Kelly,Salt Spring Island,Salt Spring Island,48.84424,-123.50347,Entire home/apt,152,4,218,2022-03-13,5.06,2,89,69,
23631646,"Waterfront Living in Victoria - Rooftop Patio, BBQ, GYM, Coffee",19653057,Sure Home Stays (Victoria),Victoria,Downtown,48.42921,-123.37009,Entire home/apt,133,2,139,2022-02-20,2.83,1,348,14,
23648928,EAST SOOKE OCEANFRONT RETREAT (pool & dock),172677165,Stacey,Juan de Fuca,Juan de Fuca,48.37487,-123.68666,Entire home/apt,578,2,33,2021-09-26,0.70,6,258,16,
23663645,Mariner's Loft 12 Luxury 2 bdrm (sleeps 5),149610737,Mariners,Salt Spring Island,Salt Spring Island,48.85543,-123.50168,Entire home/apt,419,2,17,2021-08-27,0.36,7,161,2,
23665508,Mariner's Loft 22 Luxury 2 bdrm (sleeps 5),149610737,Mariners,Salt Spring Island,Salt Spring Island,48.8541,-123.50087,Entire home/apt,516,2,11,2021-03-28,0.23,7,228,0,
23760122,Coastal Comfort ~ Luxury 100 feet above the Sea,164825999,Lynda,Juan de Fuca,Juan de Fuca,48.55314,-124.41565,Entire home/apt,262,2,51,2021-11-24,1.11,9,248,16,
23760212,Bright Luxury Condo in DT Victoria w/King Bed,16462223,Terry,Victoria,Downtown,48.42316,-123.36445,Entire home/apt,249,2,104,2022-03-23,2.18,1,103,29,
23767176,"Sweet, bright, west coast abode",2206911,Sairah And Franco,Saanich,Saanich,48.46639,-123.36402,Entire home/apt,145,3,134,2022-03-18,2.86,1,54,32,
23769356,Gorge Waterway Guesthouse - *No Guest Service Fee*,71524169,Mike & Nancy,Saanich,Saanich,48.45126,-123.41148,Entire home/apt,96,3,192,2022-03-06,3.95,1,61,47,
23772352,✻ Contemporary Studio in the ❤︎ of Victoria ✻,111030248,Maheshver,Victoria,Downtown,48.4288,-123.36849,Entire home/apt,120,1,224,2022-03-24,4.56,1,341,55,
23772679,Shangrila Oceanfront vacation home(island suite),116894425,Susan,Southern Gulf Islands,Southern Gulf Islands,48.75392,-123.27183,Private room,239,2,8,2019-09-01,0.18,5,132,0,
23810309,Freedom To Fly,150135080,Christine,Sooke,Sooke,48.36866,-123.78147,Entire home/apt,427,2,61,2022-03-25,3.17,1,104,46,
23822542,Mariner's Loft 11 Luxury 2 bdrm (sleeps 5),149610737,Mariners,Salt Spring Island,Salt Spring Island,48.85559,-123.50226,Entire home/apt,419,2,23,2022-02-20,0.48,7,104,5,
23827371,Ocean Treehouse,166436466,Ineke,Juan de Fuca,Juan de Fuca,48.38492,-123.93972,Entire home/apt,100,1,511,2022-03-25,10.59,1,15,139,
23841564,Tranquility in the Bay,29704397,Diane,Central Saanich,Central Saanich,48.56585,-123.46466,Private room,70,2,35,2021-09-03,0.73,1,132,3,
23841602,Your home away from home,77584832,Karin,Colwood,Colwood,48.43001,-123.49225,Private room,56,1,53,2022-03-26,1.12,1,47,11,
23879746,"Bright, garden suite near Camosun-Lansdowne",79834045,Joanne,Saanich,Saanich,48.44778,-123.32996,Entire home/apt,110,2,82,2021-11-01,1.71,1,16,33,
23896451,Sleek Condominium steps from the Inner Harbour,92033259,Ksenia,Victoria,Downtown,48.43034,-123.36637,Entire home/apt,154,3,188,2022-03-07,3.98,1,87,39,
23904548,Ferngully Cabins: Grand Fir Cabin,161052410,Ty And Haley,Juan de Fuca,Juan de Fuca,48.42635,-124.06753,Entire home/apt,142,2,365,2022-03-27,7.64,4,310,78,
23945644,breathtaking 240* views of ocean&city Villa,146913608,Letty,Colwood,Colwood,48.4163,-123.4979,Entire home/apt,250,21,13,2021-11-30,0.30,1,195,6,
23992898,Parliament View Luxury 1 bdrm. Next to Empress.,102413422,Jen & Lance,Victoria,Downtown,48.42239,-123.36523,Entire home/apt,170,3,105,2022-02-22,2.34,1,132,27,
23993294,Cute and Cozy in Fernwood,31108543,Alison,Victoria,Fernwood,48.43393,-123.33944,Entire home/apt,75,30,40,2022-03-01,0.84,1,75,5,
24033648,Downtown Two Bedroom Apartment.,180890952,Swans,Victoria,Downtown,48.42842,-123.36971,Private room,444,7,8,2021-08-26,0.17,1,179,2,
24042758,Best Waterfront Downtown Location in Victoria,180973816,Jacob,Victoria,Downtown,48.42767,-123.36967,Entire home/apt,96,1,246,2022-03-09,5.06,2,232,73,
24095304,Warren's Snugg,154857332,Geoff And Nancy,North Saanich,North Saanich,48.68015,-123.48051,Entire home/apt,175,2,40,2021-09-30,0.87,1,183,3,
24140531,Lakefront  Home close to  Victoria  + Breakfast,41100415,Jim & Jeannette,Highlands,Highlands,48.49045,-123.50872,Private room,125,2,86,2020-02-17,1.83,1,176,0,
24244012,Seaside Haven,16301585,Rossana,North Saanich,North Saanich,48.63221,-123.47749,Entire home/apt,151,2,39,2022-03-25,0.82,1,87,4,
24264086,The Northern Lights Suite - 2BD/1BA,19980320,Radie,Victoria,Downtown,48.42609,-123.36327,Entire home/apt,164,2,26,2021-10-21,0.56,21,324,5,
24290485,"Blue Ewe B&B: Forest, Beach, Sauna, & Privacy!",206599,Terri,Salt Spring Island,Salt Spring Island,48.80878,-123.43693,Entire home/apt,261,2,198,2022-03-25,4.32,1,26,38,
24334585,Shangrila Oceanfront vacation home(Star Trek),116894425,Susan,Southern Gulf Islands,Southern Gulf Islands,48.75081,-123.27162,Private room,249,2,18,2021-09-16,0.39,5,115,15,
24374786,Peaceful home in upscale Oak Bay ( GST included),81103257,George,Oak Bay,Oak Bay,48.43387,-123.31472,Entire home/apt,250,6,20,2021-09-06,0.43,3,0,4,
24374872,Beautiful Suite in Oaklands,136221851,Amanda,Victoria,Oaklands,48.43931,-123.33773,Entire home/apt,85,30,171,2021-11-21,3.58,1,5,5,
24378866,Beautiful Guest Suite in quiet desirable setting,183991666,Karen & Peter,North Saanich,North Saanich,48.61339,-123.41839,Entire home/apt,75,90,12,2021-12-31,0.26,1,245,1,
24428534,One Bedroom Island Suite,75498391,Jess,Colwood,Colwood,48.42544,-123.50031,Entire home/apt,78,1,125,2021-09-06,2.77,1,24,23,
24444674,The 18th Green,184614979,Alicia,Highlands,Highlands,48.47883,-123.52588,Entire home/apt,129,1,241,2022-03-15,5.05,1,163,52,
24465322,The Cabin: A Sooke Ocean and Mountain View Acreage,41104169,Jamie,Sooke,Sooke,48.34455,-123.7086,Entire home/apt,453,1,199,2022-03-25,4.28,3,125,55,
24493041,"Victoria, BC Canada, 3 Bedroom Z #1",10981379,Jan,Victoria,James Bay,48.42235,-123.381,Entire home/apt,353,1,1,2018-10-01,0.02,26,0,0,
24493055,"Victoria, BC Canada, 2 Bedroom Twins Z #1",10981379,Jan,Victoria,James Bay,48.42235,-123.381,Entire home/apt,250,1,2,2020-08-03,0.10,26,1,0,
24539098,"Discount Dorm Bed, Co-ed",6225439,Ocean Island Inn,Victoria,Downtown,48.4277,-123.36195,Shared room,31,1,140,2021-10-31,2.95,8,95,25,
24540494,Group Room,6225439,Ocean Island Inn,Victoria,Downtown,48.42762,-123.36198,Private room,148,1,2,2019-06-25,0.06,8,82,0,
24541465,"Provence Suite, Ocean Island Garden Suites",173169,Ocean Island Garden Suites,Victoria,James Bay,48.41316,-123.37065,Entire home/apt,159,1,7,2021-09-15,0.21,4,85,2,
24541506,Studio Suite on the Harbour!,185388432,Nancy,Victoria,Downtown,48.42972,-123.36892,Entire home/apt,139,2,242,2022-03-24,5.10,1,356,57,
24559673,Located where you want to be //City Centre\\,138453388,Ell,Victoria,Hillside/Quadra,48.43559,-123.36101,Private room,67,1,2,2018-06-15,0.04,1,0,0,
24560032,WolfShire - Courtyard Suite,46428916,Kenna,Central Saanich,Central Saanich,48.59929,-123.45915,Entire home/apt,360,4,5,2021-09-17,0.11,2,322,2,
24573804,“the kiteshack”  beachfront cabin,175553559,Rob And Deb,Juan de Fuca,Juan de Fuca,48.37412,-123.85204,Entire home/apt,150,4,70,2022-03-25,1.55,1,171,12,
24574090,Centrally Located Modern Garden View Suite,3679351,Harsimran,Saanich,Saanich,48.48397,-123.37855,Entire home/apt,121,1,62,2022-02-24,1.30,1,147,13,
24600450,WolfShire - Sunrise Suite,46428916,Kenna,Central Saanich,Central Saanich,48.59958,-123.45903,Entire home/apt,320,4,11,2021-12-29,0.23,2,285,3,
24608849,"Comfortable modern suite, right on the beach!",185974359,John And Sarah,North Saanich,North Saanich,48.6323,-123.40759,Entire home/apt,181,4,30,2021-12-14,0.64,1,120,3,
24609324,Willows Beach House,63007357,Scott,Oak Bay,Oak Bay,48.43494,-123.31295,Entire home/apt,186,2,20,2020-12-19,0.46,1,0,0,
24626008,The Suite Tiny Home,6618806,Christine,Esquimalt,Esquimalt,48.42807,-123.4144,Entire home/apt,145,2,219,2022-03-27,4.62,1,127,53,
24654000,Sweet Suite Albina,3992151,Natalie,Saanich,Saanich,48.45116,-123.39658,Entire home/apt,86,2,174,2022-03-22,3.70,1,110,43,
24675008,Executive-class cottage on Private Island,35414207,Michael,Southern Gulf Islands,Southern Gulf Islands,48.78151,-123.16433,Entire home/apt,389,4,10,2021-09-04,0.21,1,230,3,
24732090,The Loghouse - luxurious suite on peaceful acreage,146763299,Jillian,North Saanich,North Saanich,48.69258,-123.43702,Entire home/apt,135,1,116,2022-03-26,2.80,1,27,59,
24758932,Private suite in Oak Bay home,104801456,Aida,Oak Bay,Oak Bay,48.4534,-123.3029,Private room,127,2,13,2022-02-22,0.28,1,2,5,
24759571,"2 bedroom guest suite, entire place.",187197444,Kulvir,Saanich,Saanich,48.47441,-123.41562,Entire home/apt,111,2,36,2022-03-10,0.77,1,77,5,
24775028,"Apple Blossom Room, Bayview Cottage/Vesuvius Beach",187010714,Lisa,Salt Spring Island,Salt Spring Island,48.87822,-123.56991,Private room,86,2,91,2022-02-23,1.94,2,67,44,
24804089,Quiet Luxury Oasis | 2BR Heritage Loft,31635801,Dan,Victoria,North Park,48.428211,-123.359154,Entire home/apt,238,5,53,2022-03-19,1.13,2,185,5,
24869992,Tiny Mountain Home,15654330,Michael,Salt Spring Island,Salt Spring Island,48.83898,-123.5418,Entire home/apt,136,2,170,2022-03-28,3.62,1,312,50,
24874386,Sidney Bird House Guest Suite,95799015,Hayleigh,Sidney,Sidney,48.63738,-123.41757,Entire home/apt,130,5,98,2022-01-24,2.30,1,92,6,
24938493,Bright James Bay Townhome with a Patio!,14380842,Becca,Victoria,James Bay,48.42045,-123.38218,Entire home/apt,199,4,46,2022-01-02,0.97,2,5,3,
24948036,Brand new private 1 bedroom guest suite. Sleep 4.,2722783,Moon,Langford,Langford,48.44821,-123.47854,Entire home/apt,75,2,51,2021-12-25,1.08,1,257,8,
24983674,Trendy ultra modern loft in Fabulous city location,9176808,Victoria Executive Rentals,Victoria,Downtown,48.42848,-123.369,Entire home/apt,188,20,0,,,26,194,0,
24993897,Bright 2 bedroom suite in a very central location,43730257,Jarod,Saanich,Saanich,48.47729,-123.38207,Entire home/apt,130,3,44,2022-02-06,0.95,1,234,4,
25027909,Private basement space w. ocean view in Sooke core,2467144,Nadja,Sooke,Sooke,48.37943,-123.71454,Private room,89,2,43,2022-03-21,0.95,1,167,21,
25031481,Incredible Downtown Location with Views + Parking,184554960,Rany,Victoria,Downtown,48.42736,-123.36222,Entire home/apt,243,2,235,2022-03-18,5.01,1,318,55,
25056598,Water Front One Bedroom Suite with beach access,20669148,Jane,Salt Spring Island,Salt Spring Island,48.84881,-123.45725,Entire home/apt,250,2,29,2022-03-27,0.62,1,207,2,
25057064,"Glen Lake Escape, 2 bedroom cottage",46984571,Alisha,Langford,Langford,48.43798,-123.51979,Entire home/apt,130,3,134,2022-03-18,2.85,1,147,31,
25111351,Fernwood’s Edge,97322524,Jacques,Victoria,Fernwood,48.43343,-123.33369,Private room,100,1,163,2021-01-23,3.49,1,0,0,
25127195,Cozy Cabin Getaway,93231791,Dave & Amanda,Metchosin,Metchosin,48.35548,-123.58934,Entire home/apt,215,2,100,2022-01-27,2.14,2,230,27,
25129496,Beautiful Garden Suite,102426448,Mauro,Esquimalt,Esquimalt,48.42696,-123.42388,Entire home/apt,106,2,151,2022-03-20,3.21,1,43,25,
25132737,Sea Bluff Cottage,11732283,Dana,Sooke,Sooke,48.358986,-123.739143,Entire home/apt,110,2,16,2022-03-20,1.69,1,76,16,
25132774,Downtown Delight,38299135,Grace,Victoria,North Park,48.42884,-123.36046,Entire home/apt,124,2,150,2022-01-02,3.24,8,293,37,
25160473,Valhalla Cabins - The Loft (Oceanfront w/ Hot Tub),190124281,Flavia & Jim,Salt Spring Island,Salt Spring Island,48.89802,-123.58609,Entire home/apt,450,3,29,2021-08-21,0.63,2,146,9,
25164041,Valhalla Cabins - The Nest Oceanfront Retreat,190124281,Flavia & Jim,Salt Spring Island,Salt Spring Island,48.89708,-123.58538,Entire home/apt,250,3,54,2021-09-20,1.15,2,114,17,
25183680,Small Private Basement Suite (Tattersall/Quadra),16517718,Melissa,Saanich,Saanich,48.45818,-123.35457,Entire home/apt,60,3,43,2020-03-13,0.93,1,0,0,
25189792,Sweet Studio on the Wharf!,3083182,Ryan,Victoria,Downtown,48.43001,-123.36999,Entire home/apt,110,2,103,2022-03-22,2.20,1,169,15,
25198675,Cozy Colville Retreat,52971405,Barb,Esquimalt,Esquimalt,48.43721,-123.41407,Entire home/apt,136,2,110,2022-03-09,2.36,1,12,21,
25228345,Brand new build (2018) - fully private suite,39030242,Gillian,View Royal,View Royal,48.45793,-123.43277,Entire home/apt,84,1,99,2022-03-05,2.12,2,49,12,
25230774,Modern Luxurious Gem - Amazing Views & Huge Deck,14298630,Eliza,Langford,Langford,48.46774,-123.52588,Entire home/apt,120,2,98,2022-03-25,2.12,1,104,19,
25258524,Tranquillity. South Facing Oceanfront Home,190809927,Ian,Southern Gulf Islands,Southern Gulf Islands,48.74624,-123.22451,Entire home/apt,256,3,38,2022-03-26,0.83,1,98,11,
25284353,Modern Fern Street Garden Gem - Self Check-in,92906859,Emily,Victoria,North Jubilee,48.4284,-123.33373,Entire home/apt,95,1,319,2022-03-25,6.86,1,46,41,
25296930,West Coast Style House. Ten Min To Donwtown,45406794,Barbara,Saanich,Saanich,48.4604,-123.32459,Entire home/apt,500,1,41,2021-08-29,0.92,2,83,13,
25327305,Sweet private one bed suite! Separate entrance!,191294235,Lydia&Tim,Saanich,Saanich,48.47735,-123.3967,Entire home/apt,97,1,134,2022-02-28,2.87,3,116,27,
25375927,#32 Hillside Ave,3827344,Jose,Victoria,Oaklands,48.44087,-123.34217,Entire home/apt,200,30,0,,,19,60,0,
25376077,#30 Hillside Ave,3827344,Jose,Victoria,Oaklands,48.44102,-123.34313,Entire home/apt,150,30,1,2021-09-20,0.16,19,0,1,
25376204,#29 Hillside Ave,3827344,Jose,Victoria,Oaklands,48.44083,-123.34311,Entire home/apt,200,30,0,,,19,0,0,
25376877,#33 Gladstone,3827344,Jose,Victoria,Fernwood,48.43095,-123.34284,Entire home/apt,120,30,1,2021-08-15,0.13,19,213,1,
25376881,3 Legged Bear Jordan River,191597558,3 Legged,Juan de Fuca,Juan de Fuca,48.42464,-124.06458,Entire home/apt,350,2,144,2022-03-26,3.14,1,98,44,
25380144,"Cozy, Independent and comfort Cottage near Uvic",100603479,Kyle,Saanich,Saanich,48.46324,-123.32251,Entire home/apt,91,1,152,2022-03-07,3.29,9,0,25,
